==========================================
SLURM_JOB_ID = 593433
SLURM_NODELIST = gnode80
SLURM_JOB_GPUS = 0,1,2,3
==========================================
Namespace(dist_url='tcp://127.0.0.1:51446', epoch=1000, lr=0.0003, n_gpu=4, path='/ssd_scratch/cvit/aditya1/CelebAPerturbed/', sched=None, size=256)

  0%|          | 0/1172 [00:00<?, ?it/s]
epoch: 1; mse: 0.31569; latent: 0.007; avg mse: 0.33845; lr: 0.00030:   4%|▍         | 47/1172 [00:22<06:34,  2.85it/s]
epoch: 1; mse: 0.34804; latent: 0.007; avg mse: 0.33821; lr: 0.00030:   4%|▍         | 47/1172 [00:22<06:34,  2.85it/s]
epoch: 1; mse: 0.34804; latent: 0.007; avg mse: 0.33821; lr: 0.00030:   4%|▍         | 48/1172 [00:22<06:34,  2.85it/s]
epoch: 1; mse: 0.32004; latent: 0.006; avg mse: 0.33782; lr: 0.00030:   4%|▍         | 48/1172 [00:22<06:34,  2.85it/s]
epoch: 1; mse: 0.32004; latent: 0.006; avg mse: 0.33782; lr: 0.00030:   4%|▍         | 49/1172 [00:22<06:36,  2.83it/s]
epoch: 1; mse: 0.34811; latent: 0.004; avg mse: 0.33793; lr: 0.00030:   4%|▍         | 49/1172 [00:23<06:36,  2.83it/s]
epoch: 1; mse: 0.34811; latent: 0.004; avg mse: 0.33793; lr: 0.00030:   4%|▍         | 50/1172 [00:23<06:35,  2.84it/s]
epoch: 1; mse: 0.33460; latent: 0.004; avg mse: 0.33784; lr: 0.00030:   4%|▍         | 50/1172 [00:23<06:35,  2.84it/s]
epoch: 1; mse: 0.33460; latent: 0.004; avg mse: 0.33784; lr: 0.00030:   4%|▍         | 51/1172 [00:23<06:35,  2.84it/s]
epoch: 1; mse: 0.32096; latent: 0.004; avg mse: 0.33758; lr: 0.00030:   4%|▍         | 51/1172 [00:23<06:35,  2.84it/s]
epoch: 1; mse: 0.32096; latent: 0.004; avg mse: 0.33758; lr: 0.00030:   4%|▍         | 52/1172 [00:23<06:32,  2.85it/s]
epoch: 1; mse: 0.30038; latent: 0.004; avg mse: 0.33740; lr: 0.00030:   4%|▍         | 52/1172 [00:24<06:32,  2.85it/s]
epoch: 1; mse: 0.30038; latent: 0.004; avg mse: 0.33740; lr: 0.00030:   5%|▍         | 53/1172 [00:24<06:32,  2.85it/s]
epoch: 1; mse: 0.35177; latent: 0.004; avg mse: 0.33716; lr: 0.00030:   5%|▍         | 53/1172 [00:24<06:32,  2.85it/s]
epoch: 1; mse: 0.35177; latent: 0.004; avg mse: 0.33716; lr: 0.00030:   5%|▍         | 54/1172 [00:24<06:32,  2.85it/s]
epoch: 1; mse: 0.33705; latent: 0.004; avg mse: 0.33713; lr: 0.00030:   5%|▍         | 54/1172 [00:25<06:32,  2.85it/s]
epoch: 1; mse: 0.33705; latent: 0.004; avg mse: 0.33713; lr: 0.00030:   5%|▍         | 55/1172 [00:25<06:34,  2.83it/s]
epoch: 1; mse: 0.33694; latent: 0.005; avg mse: 0.33710; lr: 0.00030:   5%|▍         | 55/1172 [00:25<06:34,  2.83it/s]
epoch: 1; mse: 0.33694; latent: 0.005; avg mse: 0.33710; lr: 0.00030:   5%|▍         | 56/1172 [00:25<06:31,  2.85it/s]
epoch: 1; mse: 0.33359; latent: 0.005; avg mse: 0.33686; lr: 0.00030:   5%|▍         | 56/1172 [00:25<06:31,  2.85it/s]
epoch: 1; mse: 0.33359; latent: 0.005; avg mse: 0.33686; lr: 0.00030:   5%|▍         | 57/1172 [00:25<06:31,  2.85it/s]
epoch: 1; mse: 0.34987; latent: 0.005; avg mse: 0.33690; lr: 0.00030:   5%|▍         | 57/1172 [00:26<06:31,  2.85it/s]
epoch: 1; mse: 0.34987; latent: 0.005; avg mse: 0.33690; lr: 0.00030:   5%|▍         | 58/1172 [00:26<06:30,  2.85it/s]
epoch: 1; mse: 0.34187; latent: 0.006; avg mse: 0.33705; lr: 0.00030:   5%|▍         | 58/1172 [00:26<06:30,  2.85it/s]
epoch: 1; mse: 0.34187; latent: 0.006; avg mse: 0.33705; lr: 0.00030:   5%|▌         | 59/1172 [00:26<06:34,  2.82it/s]
epoch: 1; mse: 0.29971; latent: 0.006; avg mse: 0.33712; lr: 0.00030:   5%|▌         | 59/1172 [00:26<06:34,  2.82it/s]
epoch: 1; mse: 0.29971; latent: 0.006; avg mse: 0.33712; lr: 0.00030:   5%|▌         | 60/1172 [00:26<06:32,  2.83it/s]
epoch: 1; mse: 0.32383; latent: 0.007; avg mse: 0.33689; lr: 0.00030:   5%|▌         | 60/1172 [00:27<06:32,  2.83it/s]
epoch: 1; mse: 0.32383; latent: 0.007; avg mse: 0.33689; lr: 0.00030:   5%|▌         | 61/1172 [00:27<06:33,  2.82it/s]
