==========================================
SLURM_JOB_ID = 588984
SLURM_NODELIST = gnode80
SLURM_JOB_GPUS = 1,2,3
==========================================
Namespace(dist_url='tcp://127.0.0.1:51446', epoch=1000, lr=0.0003, n_gpu=3, path='/ssd_scratch/cvit/aditya1/CelebAPaired/train/', sched=None, size=256)

  0%|          | 0/234 [00:00<?, ?it/s]
epoch: 1; mse: 0.30211; latent: 0.102; avg mse: 0.32413; lr: 0.00030:  34%|███▍      | 80/234 [00:21<00:33,  4.61it/s]
epoch: 1; mse: 0.32000; latent: 0.104; avg mse: 0.32404; lr: 0.00030:  34%|███▍      | 80/234 [00:21<00:33,  4.61it/s]
epoch: 1; mse: 0.32000; latent: 0.104; avg mse: 0.32404; lr: 0.00030:  35%|███▍      | 81/234 [00:21<00:33,  4.56it/s]
epoch: 1; mse: 0.32570; latent: 0.096; avg mse: 0.32388; lr: 0.00030:  35%|███▍      | 81/234 [00:21<00:33,  4.56it/s]
epoch: 1; mse: 0.32570; latent: 0.096; avg mse: 0.32388; lr: 0.00030:  35%|███▌      | 82/234 [00:21<00:33,  4.58it/s]
epoch: 1; mse: 0.29424; latent: 0.096; avg mse: 0.32362; lr: 0.00030:  35%|███▌      | 82/234 [00:21<00:33,  4.58it/s]
epoch: 1; mse: 0.29424; latent: 0.096; avg mse: 0.32362; lr: 0.00030:  35%|███▌      | 83/234 [00:21<00:32,  4.59it/s]
epoch: 1; mse: 0.34888; latent: 0.127; avg mse: 0.32375; lr: 0.00030:  35%|███▌      | 83/234 [00:22<00:32,  4.59it/s]
epoch: 1; mse: 0.34888; latent: 0.127; avg mse: 0.32375; lr: 0.00030:  36%|███▌      | 84/234 [00:22<00:32,  4.60it/s]
epoch: 1; mse: 0.33149; latent: 0.147; avg mse: 0.32371; lr: 0.00030:  36%|███▌      | 84/234 [00:22<00:32,  4.60it/s]
epoch: 1; mse: 0.33149; latent: 0.147; avg mse: 0.32371; lr: 0.00030:  36%|███▋      | 85/234 [00:22<00:32,  4.62it/s]
epoch: 1; mse: 0.31880; latent: 0.164; avg mse: 0.32375; lr: 0.00030:  36%|███▋      | 85/234 [00:22<00:32,  4.62it/s]
epoch: 1; mse: 0.31880; latent: 0.164; avg mse: 0.32375; lr: 0.00030:  37%|███▋      | 86/234 [00:22<00:32,  4.62it/s]
epoch: 1; mse: 0.36458; latent: 0.228; avg mse: 0.32385; lr: 0.00030:  37%|███▋      | 86/234 [00:22<00:32,  4.62it/s]
